size,puzzle_id,base_solved,corrected_solved,correction_type,solve_time_ms
6,62,True,True,none,279.5069217681885
6,63,True,True,none,306.5810203552246
6,64,True,True,none,250.00500679016113
6,65,True,True,none,241.6379451751709
6,66,True,True,none,265.6731605529785
6,67,True,True,none,287.7380847930908
6,68,True,True,none,222.2878932952881
6,69,True,True,none,225.45409202575684
6,70,True,True,none,253.9069652557373
6,71,True,True,none,226.84407234191895
6,72,True,True,none,253.58104705810547
6,73,True,True,none,218.095064163208
6,74,True,True,none,235.2468967437744
6,75,True,True,none,440.4032230377197
6,76,True,True,none,262.12000846862793
6,77,True,True,none,218.7819480895996
6,78,True,True,none,219.4061279296875
6,79,True,True,none,358.03699493408203
6,80,True,True,none,232.59902000427246
6,81,True,True,none,307.2619438171387
6,82,True,True,none,246.7789649963379
6,83,True,True,none,424.50475692749023
6,84,True,True,none,240.14997482299805
6,85,True,True,none,258.9101791381836
6,86,True,True,none,224.07102584838867
6,87,True,True,none,811.9049072265625
6,88,True,True,none,297.8320121765137
6,89,True,True,none,243.21508407592773
6,90,True,True,none,298.02608489990234
6,91,True,True,none,216.505765914917
6,92,True,True,none,605.5948734283447
6,93,True,True,none,283.39290618896484
6,94,True,True,none,259.2487335205078
6,95,True,True,none,253.2491683959961
6,96,True,True,none,236.6330623626709
6,97,True,True,none,504.37211990356445
6,98,True,True,none,228.06096076965332
6,99,True,True,none,245.48101425170898
7,0,True,True,none,313.13300132751465
7,1,True,True,none,301.10621452331543
7,2,True,True,none,308.7942600250244
7,3,True,True,none,366.2078380584717
7,4,True,True,none,379.35590744018555
7,5,True,True,none,375.277042388916
7,6,True,True,none,306.2257766723633
7,7,True,True,none,321.0139274597168
7,8,True,True,none,398.4220027923584
7,9,True,True,none,323.7791061401367
7,10,True,True,none,415.0118827819824
7,11,True,True,none,330.2619457244873
7,12,True,True,none,652.3139476776123
7,13,False,False,uncorrectable,292.8812503814697
7,14,False,False,uncorrectable,298.994779586792
